distance,id,fullName,degree
2.5291787694745183,8471764,Patrick Davis,33
2.1660945339318722,8474573,Josh Bailey,148
2.463955637707948,8469733,Cam Paddock,30
2.2273567467652495,8471978,Brett Festerling,73
2.4330604700290466,8474177,Jon Kalinski,37
2.3290203327171906,8474202,John Curry,59
2.150778980723528,8473991,Karl Alzner,153
2.253762872986533,8471636,Tim Sestito,95
2.2923158172696065,8470301,Andre Deveaux,63
2.2125693160813307,8470719,Alexandre Bolduc,90
2.302614206495907,8474771,Peter Mannino,59
2.1943490889886452,8470156,Joey Crabb,127
2.207552152099287,8474250,Zack Smith,132
2.6231845788222867,8471516,Riley Armstrong,17
2.1597570636387644,8471239,Cory Schneider,162
2.387113810404014,8471736,Radek Smolenak,40
2.260892527066279,8473898,Paul Szczechura,82
2.2754158964879854,8471694,Kenndal McArdle,78
2.098230789543174,8473485,Chris Stewart,252
2.3160813308687613,8473913,Sean Collins,49
2.2310536044362292,8471804,Nathan Gerbe,137
2.204647478214946,8471321,Brett Carson,96
2.194877211513071,8468887,Warren Peters,106
2.1161869553736468,8470714,Corey Potter,178
2.3115922894111436,8472338,Jaime Sifers,59
2.2511222603644043,8474153,Michal Repik,77
2.0908370742012146,8473933,Ben Lovejoy,199
2.1988381304462634,8470086,Joe Callahan,92
2.1444415104304198,8473734,Tim Wallace,139
2.355162397676261,8473496,Oskar Osala,42
2.2841299181410086,8471807,Tom Wandell,76
2.3113282281489305,8470988,Bryan Rodney,64
2.254819118035384,8470697,Philippe Dupuis,82
2.373910747293372,8471277,Martins Karsums,51
2.1246369157644573,8473575,Semyon Varlamov,155
2.1943490889886452,8473493,Ben Maxwell,92
2.1351993662529707,8470729,Tyson Strachan,181
2.4592025349881173,8473510,Jonas Junland,30
2.644837602323739,8471288,Scott Lehman,19
2.250330076577766,8473453,Trevor Lewis,101
2.1515711645101665,8471761,Chris Butler,163
2.4966992342223397,8471302,Justin Pogge,28
2.204383416952733,8471409,Andrew Gordon,91
2.1880116186955374,8471840,Brett Sutter,119
2.1444415104304198,8474138,Dustin Jeffrey,123
2.170847636651703,8471842,Tim Kennedy,124
2.1573805122788485,8473942,Trevor Smith,147
2.1275415896487986,8474157,Max Pacioretty,157
2.138104040137312,8471705,Brendan Mikkelson,122
2.33456561922366,8473501,Ty Wishart,64
2.0821230525481913,8473722,John Scott,241
2.31872194349089,8474195,Maksim Mayorov,58
2.2239239503564825,8471810,Derek Joslin,111
2.1227884869289677,8474134,Yannick Weber,172
2.0771058885661473,8471390,Mike Santorelli,237
2.1700554528650646,8474150,Mikael Backlund,148
2.1056245048851334,8473492,Matt Beleskey,189
2.229733298125165,8470700,Byron Bitz,84
2.513071032479535,8473433,Kevin Quick,31
2.1732241880116185,8470685,Alexander Sulzer,146
2.14628993926591,8470867,Troy Bodie,124
2.402429363612358,8472263,Chris Durno,42
2.4953789279112755,8472008,Kurtis McLean,26
2.177449168207024,8471299,Peter Regin,123
2.2149458674412466,8473908,Kevin Westgarth,128
2.622656456297861,8473474,Riku Helenius,18
2.374966992342223,8471290,Peter Olvecky,42
2.1684710852917877,8474551,Ville Leino,132
2.247161341431212,8470093,Mike McKenna,110
2.288618959598627,8473997,Luca Caputi,62
2.2542909955109587,8474518,Davis Drewiske,79
2.083443358859255,8473673,David Schlemko,238
2.1198838130446265,8473573,Artem Anisimov,194
2.515183522577238,8471477,Jakub Petruzalek,21
2.1972537628729865,8474291,Jay Beagle,116
2.4386057565355164,8472215,Ryan Vesce,36
2.117243200422498,8473607,Michal Neuvirth,179
2.630578294164246,8468489,Brent Krahn,18
2.453129125957222,8471265,Raymond Sawada,34
2.523369421705836,8471803,Brian Salcido,19
2.2830736730921575,8472379,Tim Stapleton,81
2.172960126749406,8474550,Antti Niemi,209
2.2310536044362292,8470189,David Van Der Gulik,96
2.1711116979139162,8473584,Andrew MacDonald,148
2.1378399788750992,8471811,Cal O'Reilly,156
2.2223395827832055,8473514,Jesse Joensuu,117
2.6672828096118297,8471253,Grant Lewis,18
2.203063110641669,8469755,Brandon Segal,120
2.2857142857142856,8474383,Joel Rechlicz,65
2.4966992342223397,8471237,Kris Chucko,20
2.5587536308423555,8473632,Josh Tordjman,21
2.5246897280169,8471746,Phil Oreskovic,22
2.1056245048851334,8468611,Matt Hendricks,220
2.4195933456561924,8474146,Spencer Machacek,48
2.31502508581991,8471413,Mike Vernace,53
2.4206495907050436,8471396,Derek Peltier,38
2.148930551888038,8474001,TJ Galiardi,177
2.312120411935569,8471714,Michael Sauer,53
2.454713493530499,8471327,Wes O'Neill,33
2.1056245048851334,8471219,Al Montoya,213
2.465540005281225,8471786,Ray Macias,40
2.597042513863216,8473905,Sean Bentivoglio,18
2.3435437021388963,8475087,Christian Hanson,50
2.337470293108001,8471700,Matt Pelech,47
2.4966992342223397,8474076,John Negrin,18
2.6274095590176922,8473827,Jamie Fraser,18
2.3284922101927648,8474488,Matt Climie,45
2.610245576973858,8471004,Aaron MacKenzie,20
2.5067335621864273,8473582,Ivan Vishnevskiy,29
2.575389490361764,8475068,David Sloane,18
2.6487985212569316,8475073,Geoff Kinrade,18
2.616583047266966,8473407,Per Ledin,19
2.1716398204383416,8471710,Taylor Chorney,169
2.4959070504357013,8471747,Mikko Lehtonen,27
2.575389490361764,8475115,Jamie Fritsch,18
2.2289411143385265,8470816,Jay Rosehill,97
2.0987589120676,8473537,Viktor Stalberg,210
2.220491153947716,8473600,Benn Ferriero,92
2.175600739371534,8474218,Jason Demers,177
2.183522577237919,8475168,Matt Duchene,178
2.2022709268550305,8475158,Ryan O'Reilly,162
2.4441510430419857,8473488,Sergei Shirokov,30
2.1341431212041195,8475179,Dmitry Kulikov,191
2.133086876155268,8474037,James van Riemsdyk,169
2.5315553208344337,8475381,Mika Pyorala,28
2.1367837338262476,8475118,Matt Gilroy,146
2.1256931608133085,8474584,Michael Del Zotto,194
2.234222339582783,8474574,Tyler Myers,136
2.2115130710324795,8475166,John Tavares,122
2.2244520728809083,8474578,Erik Karlsson,123
2.1684710852917877,8475361,Jonas Gustavsson,154
2.2226036440454187,8475167,Victor Hedman,127
2.2738315289147084,8474674,James Wright,78
2.199366252970689,8475169,Evander Kane,168
2.447055716926327,8471741,Teemu Laakso,40
2.223131766569844,8473994,Jamie Benn,121
2.2698706099815156,8473712,Frazer McLaren,90
2.26934248745709,8474166,Alec Martinez,100
2.538949036176393,8470225,Ilkka Pikkarainen,30
2.492738315289147,8475130,Alexander Salak,24
2.299445471349353,8470708,Guillaume Desbiens,56
2.218642725112226,8474569,Colin Wilson,149
2.3982043834169526,8471365,Steven Zalewski,46
2.1819382096646422,8475098,Tyler Bozak,155
2.2812252442566674,8473700,Ryan Wilson,86
2.326379720095062,8471451,Aaron Gagnon,65
2.106152627409559,8473546,Michael Grabner,223
2.175600739371534,8471742,Cody Franson,195
2.659360971745445,8471738,Perttu Lindgren,18
2.198310007921838,8473419,Brad Marchand,127
2.371270134671244,8470777,Francis Wathier,45
2.4085027726432533,8471386,Scott Parse,43
2.2476894639556377,8474053,Logan Couture,105
2.4589384737259046,8471863,Mario Bliznak,28
2.5555848956958016,8471336,David Laliberte,26
2.317137575917613,8471268,Victor Oreskovich,60
2.470557169263269,8474154,Andreas Thuresson,32
2.5207288090837072,8473438,Mathieu Carle,20
2.1861631898600473,8473618,Mathieu Perreault,149
2.1719038817005547,8471768,Tom Pyatt,162
2.152099287034592,8473466,Ryan White,172
2.120147874306839,8474189,Lars Eller,169
2.187219434908899,8473523,Jhonas Enroth,151
2.499075785582255,8471895,Shaun Heshka,21
2.141008714021653,8468674,Deryk Engelland,175
2.288090837074201,8471689,Ryan O'Marra,72
2.4526010034327963,8471756,Oskars Bartulis,39
2.190388170055453,8474125,Carl Gunnarsson,149
2.2099287034592026,8474589,Tyler Ennis,148
2.108001056245049,8473914,Mark Letestu,192
2.517031951412728,8467583,Dean Arsene,31
2.5804066543438076,8470671,Danny Irmen,20
2.561130182202271,8471429,Tyler Eckford,30
2.5017163982043833,8475085,MacGregor Sharp,23
2.2115130710324795,8474590,John Carlson,115
2.471085291787695,8473580,Matthew Corrente,44
2.301293900184843,8471312,JT Wyman,61
2.551359915500396,8471972,Ryan Keller,24
2.166358595194085,8471976,David Desharnais,179
2.199894375495115,8474681,Andrei Loktionov,106
2.1829944547134934,8475170,Brayden Schenn,147
2.3435437021388963,8473610,Bobby Sanguinetti,65
2.223131766569844,8470644,Colin McDonald,124
2.4254026934248745,8473592,Vladimir Zharkov,52
2.152099287034592,8471227,Devan Dubnyk,195
2.30287826775812,8471941,Mike Duco,60
2.2035912331660947,8471693,Jakub Kindl,112
2.3115922894111436,8475105,Dan Sexton,47
2.5083179297597042,8475128,Ilkka Heikkinen,22
2.5249537892791127,8471829,Justin Mercier,25
2.3493530499075788,8471708,Ryan Stoa,66
2.170847636651703,8474096,Nick Spaling,164
2.2735674676524953,8471483,Kyle Wilson,70
2.5811988381304465,8475086,Corey Elkins,23
2.1946131502508583,8470886,Clayton Stoner,147
2.4428307367309214,8469798,Maxime Fortunus,41
2.202534988117243,8471717,Adam McQuaid,123
2.5378927911275415,8470800,Mike Brodeur,28
2.2033271719038816,8471450,Brandon Yip,115
2.129918141008714,8473434,Chad Johnson,185
2.400844996039081,8474220,Jerome Samson,45
2.313440718246633,8475104,Evan Oberg,58
2.327964087668339,8473562,John McCarthy,65
2.3068391866913123,8473484,Kaspars Daugavins,79
2.1584367573277,8474184,Keaton Ellerby,142
2.2305254819118034,8474682,Dustin Tokarski,108
2.2352785846316348,8474137,Drayson Bowman,90
2.550303670451545,8474708,Alexander Pechurskiy,19
2.313968840771059,8473999,Nick Palmieri,78
2.5236334829680485,8471671,Dustin Kohn,27
2.1893319250066017,8471280,Nick Johnson,128
2.5875363084235543,8470820,Matt Zaba,19
2.443886981779773,8474046,Alex Plante,46
2.144705571692633,8471418,Anton Khudobin,162
2.5439662001584367,8474436,Brock Trotter,18
2.187219434908899,8471251,Justin Peters,119
2.20411935569052,8475172,Nazem Kadri,143
2.198310007921838,8474709,Matt Martin,150
2.2086083971481383,8471733,Rich Clune,111
2.172696065487193,8474056,P.K. Subban,145
2.4417744916820703,8473459,Arturs Kulda,40
2.390810668074993,8474042,Cody Almond,55
2.2210192764721417,8473953,Derek Smith,92
2.218378663850013,8471482,Grant Clitsome,109
2.324795352521785,8471718,Marc-Andre Cliche,63
2.693688935833113,8474662,Johan Motin,18
2.2130974386057565,8470798,Dylan Reese,101
2.589384737259044,8474511,Jeff Penner,22
2.166358595194085,8473571,Jamie McBain,159
2.336149986796937,8475602,Casey Wellman,79
2.1703195141272777,8473992,Justin Falk,207
2.402165302350145,8470780,Mark Flood,55
2.1241087932400315,8474009,Nick Bonino,176
2.548191180353842,8475080,Johan Backlund,19
2.630578294164246,8475270,Anton Klementyev,18
2.58806443094798,8473687,Trevor Frischmon,19
2.562186427251122,8473491,Tomas Kana,23
2.6110377607604964,8475638,Brayden Irwin,19
2.554000528122524,8471781,Jeremy Duchesne,19
2.1858991285978346,8475637,Bobby Butler,126
2.6395563770794825,8470370,Charles Linglet,21
2.3102719831000793,8473550,Andrew Bodnarchuk,77
2.4383416952733032,8471411,Chad Kolarik,43
2.2635331396884077,8475613,Nate Prosser,141
2.2812252442566674,8474149,Evgenii Dadonov,87
2.33456561922366,8475174,Jared Cowen,70
2.213889622392395,8474707,Philip Larsen,126
2.5141272775283867,8474222,Maxim Noreau,33
2.1639820438341695,8474230,Micheal Haley,148
2.4684446791655663,8474045,Zach Hamill,32
2.155003960918933,8474025,Eric Tangradi,131
2.5761816741484025,8471711,Scott Jackson,17
2.2144177449168208,8474610,Zac Dalpe,169
2.275679957750198,8475784,Jeff Skinner,120
2.1777132294692367,8475683,Sergei Bobrovsky,130
2.2001584367573277,8475181,Nick Leddy,121
2.420385529442831,8474705,Mark Olver,52
2.211249009770267,8474673,TJ Brodie,130
2.2223395827832055,8474586,Jordan Eberle,154
2.2101927647214152,8475791,Taylor Hall,162
2.1911803538420913,8475175,Magnus Paajarvi,156
2.1895959862688144,8474739,Tommy Wingels,178
2.357010826511751,8475248,Alexander Urbom,69
2.2912595722207554,8475060,Matt Taormina,86
2.172960126749406,8475764,Cam Fowler,142
2.2318457882228677,8475149,Marcus Johansson,122
2.2336942170583574,8475788,Alexander Burmistrov,140
2.1792975970425137,8475171,Oliver Ekman-Larsson,145
2.1925006601531556,8475794,Tyler Seguin,123
2.1864272511222604,8474613,Derek Stepan,144
2.2241880116186956,8475799,Nino Niederreiter,115
2.304198574069184,8474095,Dana Tyrell,82
2.172960126749406,8474765,Anders Lindback,171
2.1328228148930553,8475204,Brandon Pirri,172
2.308951676789015,8474162,Jake Muzzin,88
2.2912595722207554,8475160,Kyle Clifford,91
2.245048851333509,8475150,Jordan Caron,109
2.231317665698442,8471817,Ryan Reaves,147
2.227620808027462,8475185,Jacob Josefson,139
2.250066015315553,8475215,Robin Lehner,122
2.497755479271191,8474730,Jonas Holos,38
2.54423026142065,8468599,Brian Fahey,26
2.569844203855294,8474531,Mike Moore,24
2.1864272511222604,8474207,Nick Holden,167
2.5914972273567467,8471508,Olivier Magnan,29
2.3649326643781357,8475431,Henrik Karlsson,42
2.5891206759968313,8473605,Alexander Vasyunov,31
2.416952733034064,8471730,Evan Brophey,39
2.2917876947451807,8474609,Luke Adam,85
2.335621864272511,8474634,Evgeny Grachev,56
2.1531555320834435,8474727,Ben Smith,162
2.57222075521521,8475677,Linus Klasen,24
2.377079482439926,8473927,Brad Mills,61
2.4000528122524427,8473444,Jon Matsumoto,45
2.3665170319514126,8474892,Eric Wellwood,44
2.183522577237919,8475151,Kyle Palmieri,148
2.183786638500132,8474031,Kevin Shattenkirk,165
2.2336942170583574,8472410,Stephen Gionta,119
2.268022181146026,8474651,Braden Holtby,101
2.317137575917613,8471719,Matt Kassian,86
2.1848428835489835,8471348,Nikita Nikitin,150
2.191708476366517,8474013,Ian Cole,162
2.2674940586216,8473560,Korbinian Holzer,114
2.2498019540533405,8475214,Jeremy Morin,93
2.650118827567996,8474002,Colby Cohen,22
2.3889622392395036,8474582,Mattias Tedenby,58
2.3176656984420387,8471832,Nick Drazenovic,64
2.4805914972273566,8474085,Johan Harju,29
2.261948772115131,8474618,Marco Scandella,145
2.2289411143385265,8474048,Keith Aulie,127
2.293636123580671,8474100,Dwight King,95
2.188539741219963,8474646,Brandon McMillan,115
2.232637972009506,8471816,Mark Fayne,130
2.210720887245841,8474612,Travis Hamonic,138
2.2688143649326644,8474027,Justin Braun,98
2.6437813572748876,8474657,Jamie Arniel,17
2.2809611829944547,8474716,Jared Spurgeon,120
2.565619223659889,8474762,Stefan Della Rovere,25
2.1597570636387644,8473970,Rob Klinkhammer,164
2.199366252970689,8474000,Steven Kampfer,141
2.2957486136783736,8474059,Linus Omark,78
2.2257723791919726,8473614,Richard Bachman,121
2.451544758383945,8473456,Rhett Rakhshani,33
2.1792975970425137,8471490,Adam Cracknell,195
2.145761816741484,8474668,Dale Weise,198
2.3158172696065487,8475619,Aaron Volpatti,77
2.457882228677053,8474855,Nathan Lawson,50
2.605492474254027,8473532,Mark Dekanich,19
2.167678901505149,8473503,James Reimer,163
2.1880116186955374,8475692,Mats Zuccarello,123
2.4668603115922894,8473569,Jan Mursak,41
2.3715341959334566,8474616,Patrice Cormier,66
2.2432004224980195,8474535,Chris Mueller,100
2.185371006073409,8473507,Jeff Petry,160
2.25349881172432,8474850,Brandon Mashinter,93
2.3224188011618696,8474050,Brett MacLean,47
2.436229205175601,8473638,Cedrick Desjardins,40
2.272511222603644,8475193,Tomas Tatar,107
2.304462635331397,8474024,Jim O'Brien,92
2.221547398996567,8471956,Andrew Desjardins,126
2.3638764193292845,8474690,Kevin Poulin,62
2.1787694745180883,8474151,Ryan McDonagh,140
2.213889622392395,8474685,Matt Calvert,117
2.2247161341431214,8474749,Matt Bartkowski,128
2.552944283073673,8474592,Philip McRae,30
2.5967784526010034,8475950,Marcel Mueller,20
2.2891470821230526,8475690,Christopher Tanev,120
2.224980195405334,8473589,Chris Summers,85
2.3892263005017162,8475372,Andreas Engqvist,36
2.4211777132294694,8473558,Cory Emmerton,51
2.680221811460259,8471728,Brodie Dupont,18
2.2004224980195404,8474593,Jacob Markstrom,142
2.169527330340639,8474038,Paul Byron,174
2.379984156324267,8471474,Travis Morin,50
2.5635067335621864,8473931,Lee Sweatt,20
2.351729601267494,8475304,Scott Timmins,54
2.264853445999472,8471862,Colin Greening,115
2.25165038288883,8474570,Cody Hodgson,130
2.269078426194877,8471774,Alex Stalock,97
2.2228677053076313,8474098,Colton Sceviour,119
2.1449696329548456,8475186,John Moore,186
2.2223395827832055,8474642,Lance Bouma,137
2.6440454185371007,8475156,Mikko Koskinen,23
2.227620808027462,8475266,Tomas Vincour,91
2.204647478214946,8471856,Joe Vitale,113
2.2888830208608395,8474611,Cameron Gaunce,84
2.544758383945075,8475641,Brendon Nash,19
2.2846580406654344,8473588,Erik Condra,111
2.4555056773171375,8474601,Yann Sauve,38
2.23950356482704,8470378,Andre Benoit,135
2.5381568523897546,8474194,Timo Pielmeier,19
2.2482175864800635,8473565,Brian Strait,118
2.324795352521785,8474164,Jonathon Blum,88
2.6580406654343807,8474063,Mark Katic,28
2.605492474254027,8471368,Roman Wick,26
2.3942434644837602,8473608,Blake Geoffrion,59
2.3242672299973592,8475640,Erik Gustafsson,63
2.5318193820966464,8470605,Hugh Jessiman,23
2.6551359915500394,8474731,Justin DiBenedetto,22
2.418273039345128,8475603,Ben Holmstrom,37
2.3414312120411935,8474074,Paul Postma,108
2.2336942170583574,8474030,Aaron Palushaj,93
2.3905466068127805,8474719,Teemu Hartikainen,49
2.270926855030367,8471762,Chris VandeVelde,98
2.3176656984420387,8474605,Patrick Wiercioch,100
2.2284129918141007,8475323,Marcus Kruger,115
2.410615262740956,8474587,Greg Nemisz,35
2.6076049643517294,8474591,Tom McCollum,32
2.4206495907050436,8474693,Tomas Kubalik,36
2.4478479007129654,8476205,Stephane Da Costa,52
2.418537100607341,8474077,Carson McMillan,49
2.6406126221283337,8471848,Andrey Zubarev,20
2.738579350409295,8476208,Matt Campanale,18
2.719302878267758,8475990,Jamie Doornbosch,18
2.6234486400844994,8470787,Drew Bagnall,18
2.280697121732242,8474192,Matt Frattin,105
2.2894111433852653,8474577,Joe Colborne,143
2.738579350409295,8473611,Shane Sims,18
2.2067599683126486,8474641,Adam Henrique,151
2.4586744124636914,8475159,Carl Klingberg,47
2.2109849485080537,8474736,Zac Rinaldo,129
2.25349881172432,8476461,Sean Couturier,99
2.2717190388170057,8476177,Matt Read,93
2.2049115394771586,8476244,Raphael Diaz,129
2.2643253234750462,8474581,Jake Gardiner,127
2.240823871138104,8475148,Tim Erixon,123
2.4700290467388433,8474139,Maxime Macenauer,30
2.165038288883021,8475758,Devante Smith-Pelly,183
2.210720887245841,8475792,Brett Connolly,142
2.3195141272775284,8475753,Justin Faulk,106
2.2986532875627144,8476459,Mika Zibanejad,119
2.3002376551359918,8475225,Craig Smith,108
2.272775283865857,8474715,Cam Atkinson,106
2.2339582783205705,8475793,Ryan Johansen,138
2.2751518352257722,8475233,David Savard,110
2.263005017163982,8476438,Brandon Saad,132
2.2458410351201477,8476457,Adam Larsson,130
2.4790071296540797,8475757,Brett Bulmer,47
2.2083443358859256,8475790,Erik Gudbranson,132
2.2944283073673093,8476455,Gabriel Landeskog,110
2.279112754158965,8475264,Roman Horak,84
2.2181146025878005,8471296,Alexei Emelin,131
2.390810668074993,8476460,Mark Scheifele,80
2.274095590176921,8476454,Ryan Nugent-Hopkins,116
2.286770530763137,8475165,Anton Lander,102
2.196989701610774,8475182,David Rundblad,115
2.3250594137839977,8475218,Mattias Ekholm,95
2.4605228412991815,8471402,Lennart Petrell,40
2.167678901505149,8476158,Harry Zolnierczyk,139
2.480327435965144,8474594,Slava Voynov,42
2.269078426194877,8471996,Bracken Kearns,89
2.3731185635067336,8476206,Andy Miele,39
2.4980195405334036,8474057,Allen York,34
2.211777132294692,8474034,Patrick Maroon,145
2.688935833113282,8474143,Ryan Thang,18
2.188803802482176,8475236,Cody Eakin,140
2.3369421705835753,8474679,Gustav Nyquist,80
2.2590440982307896,8475681,Ben Scrivens,141
2.4827039873250594,8474575,Colten Teubert,33
2.312384473197782,8474130,Corey Tropp,113
2.1594930023765513,8475180,Peter Holland,179
2.2086083971481383,8474145,Robert Bortuzzo,126
2.3857935040929497,8473647,Frédéric St-Denis,54
2.604172167942963,8471846,Kris Fredheim,27
2.2796408766833904,8474090,Brendan Smith,106
2.2165302350145235,8475195,Anders Nilsson,169
2.469500924214418,8474631,Marc-Andre Bourdon,30
2.5400052812252443,8474163,Kevin Marshall,23
2.42777924478479,8474666,David Ullstrom,40
2.308951676789015,8475200,Dmitry Orlov,86
2.290467388434117,8474113,TJ Brennan,108
2.1798257195669395,8474176,Carl Hagelin,153
2.2402957486136783,8475178,Zack Kassian,147
2.296540797465012,8475206,Stefan Elliott,98
2.2719831000792183,8475188,Brayden McNabb,124
2.3076313704779507,8474600,Roman Josi,101
2.606812780565091,8473511,David McIntyre,25
2.5616583047266968,8474029,Cade Fairchild,25
2.429363612358067,8475183,Louis Leblanc,43
2.214153683654608,8475155,Simon Despres,120
2.4446791655664115,8471701,Joe Finley,49
2.6023237391074727,8474729,Mike Murphy,21
2.3741748085555847,8475252,Matt Hackett,84
2.534195933456562,8474035,Bill Sweatt,28
2.3229469236862954,8474089,Brad Malone,112
2.3813044626353315,8475177,Calvin de Haan,75
2.4019012410879323,8473414,Leland Irving,38
2.58621600211249,8473539,Carl Sneep,18
2.599419065223132,8475679,Jarod Palmer,26
2.432268286242408,8473867,Greg Rallo,36
2.3393187219434908,8474772,Stu Bickel,67
2.6749405862160023,8474500,Derek Whitmore,19
2.299445471349353,8475220,Marcus Foligno,132
2.2891470821230526,8474062,Riley Nash,118
2.323739107472934,8474884,Mike Hoffman,91
2.3068391866913123,8475176,Ryan Ellis,97
2.391866913123845,8474168,Joakim Andersson,59
2.277792447847901,8475268,Gabriel Bourque,113
2.148402429363612,8474625,Jimmy Hayes,164
2.2476894639556377,8474818,Jordie Benn,126
2.24135199366253,8475153,Dylan Olsen,76
2.1985740691840507,8476381,Andrew Shaw,136
2.5051491946131503,8471868,Ryan Russell,35
2.3934512806971218,8474201,Pierre-Cedric Labrie,54
2.597570636387642,8476243,Iiro Tarkki,19
2.444943226828624,8474649,Tomas Kundratek,34
2.5822550831792976,8474128,Milan Kytnar,18
2.3287562714549774,8474697,Mark Borowiecki,91
2.664114074465276,8474670,Andre Petersson,18
2.554000528122524,8471885,Chad Rau,29
2.3752310536044363,8471916,Mike Angelidis,60
2.2545550567731714,8475671,Matt Fraser,103
2.6110377607604964,8474691,Philippe Cornet,19
2.597042513863216,8470838,Andrew Joudrey,18
2.5775019804594668,8471822,Brian Foster,19
2.3261156588328493,8474604,Aaron Ness,80
2.296540797465012,8475197,Tyson Barrie,107
2.316609453393187,8475325,Jordan Nolan,104
2.2809611829944547,8474606,Colby Robak,87
2.6348032743596512,8475219,Kristopher Foucault,18
2.2252442566675468,8476116,Ryan Garbutt,141
2.1827303934512807,8474628,Michael Stone,140
2.5650911011354633,8471821,Matt Watkins,18
2.6345392130974385,8476211,Carter Camper,20
2.3261156588328493,8475231,Casey Cizikas,90
2.5349881172432003,8475097,Brad Thiessen,25
2.275679957750198,8475650,Brandon Bollig,98
2.277264325323475,8475283,Lane MacDermid,75
2.6649062582519143,8476225,Mike Connolly,19
2.3968840771058884,8475154,Carter Ashton,58
2.3168735146554003,8475430,Brandon Manning,75
2.250066015315553,8476466,Sven Baertschi,132
2.611301822022709,8474607,Max Sauve,19
2.2989173488249275,8475768,Jaden Schwartz,79
2.6522313176656986,8475102,Travis Turnbull,18
2.370742012146818,8472424,Ryan Hamilton,73
2.426194877211513,8475680,Jussi Rynnas,52
2.198310007921838,8475191,Reilly Smith,155
2.3525217850541327,8475722,Jason Zucker,92
2.286506469500924,8474774,Dalton Prout,115
2.280697121732242,8476806,J.T. Brown,107
2.294956429891735,8474597,Cody Goloubef,98
2.410351201478743,8475162,Mat Clark,39
2.41193556905202,8474659,Matt Donovan,56
2.2770002640612623,8476792,Torey Krug,95
2.277792447847901,8475254,Gabriel Dumont,113
2.690520200686559,8474585,Tyler Cuma,18
2.4430947979931346,8474049,Akim Aliu,38
2.313440718246633,8475772,Riley Sheahan,100
2.6318986004753104,8476803,Shawn Hunwick,19
2.3353578030102984,8476819,Jeremy Welsh,79
2.6870874042777926,8476224,Chay Genoway,18
2.2479535252178504,8475455,Brenden Dillon,115
2.6907842619487723,8475173,Scott Glennie,18
2.243464483760232,8475164,Jakob Silfverberg,129
2.3670451544758384,8476872,Scott Laughton,66
2.250330076577766,8475184,Chris Kreider,103
2.261420649590705,8476462,Dougie Hamilton,117
2.264589384737259,8474497,Michael Kostka,129
2.304198574069184,8473463,Leo Komarov,107
2.263005017163982,8476851,Alex Galchenyuk,109
2.3097438605756535,8476870,Stefan Matteau,108
2.245048851333509,8476195,Cory Conacher,157
2.502772643253235,8473416,Michael Caruso,22
2.2360707684182732,8476456,Jonathan Huberdeau,105
2.3588592553472405,8477059,Damien Brunner,68
2.3065751254290996,8475765,Vladimir Tarasenko,80
2.4285714285714284,8471326,Patrick Bordeleau,46
2.3704779508846054,8475798,Mikael Granlund,84
2.2812252442566674,8476483,Rickard Rakell,96
2.3195141272775284,8476888,Mikhail Grigorenko,107
2.29918141008714,8475625,Matt Irwin,116
2.4565619223659887,8476846,Cristopher Nilstorp,34
2.2479535252178504,8474602,Justin Schultz,137
2.275679957750198,8476855,Nail Yakupov,147
2.4320042249801954,8474873,Brian Lashoff,54
2.2685503036704517,8475213,Drew Shore,115
2.2622128333773435,8475848,Brendan Gallagher,110
2.2577237919197253,8475775,Tye McGinn,117
2.3126485344599947,8475147,Jordan Schroeder,116
2.3609717454449433,8476463,Jonas Brodin,88
2.2751518352257722,8475769,Quinton Howden,91
2.49300237655136,8476834,Roman Cervenka,35
2.3316609453393187,8476839,Viktor Fasth,76
2.3997887509902296,8474066,Thomas Hickey,81
2.610245576973858,8473944,Matt Anderson,21
2.2339582783205705,8475770,Emerson Etem,128
2.6334829680485874,8474032,Nick Petrecki,18
2.2875627145497757,8475958,Michael Sgarbossa,95
2.2733034063902826,8476539,Jonathan Marchessault,114
2.275679957750198,8474743,Zach Redmond,130
2.3097438605756535,8474849,Antoine Roussel,87
2.291523633482968,8476467,Jamie Oleksiak,103
2.2416160549247426,8475222,Sami Vatanen,124
2.6881436493266437,8470704,Jamie Tardif,19
2.3696857670979665,8475745,Charlie Coyle,82
2.2527066279376817,8476468,J.T. Miller,118
2.329548455241616,8474596,Jake Allen,73
2.2989173488249275,8475727,Ryan Spooner,110
2.2054396620015844,8476062,Mark Arcobello,156
2.346976498547663,8475852,Petr Mrazek,92
2.3144969632954844,8476043,Ben Street,97
2.3654607869025615,8473986,Alex Killorn,81
2.2175864800633747,8475209,Richard Panik,166
2.4129918141008715,8474061,Anthony Peluso,74
2.2814893055188805,8475311,Darcy Kuemper,118
2.5159757063638764,8474661,Michal Jordan,54
2.2437285450224453,8475761,Beau Bennett,130
2.3335093741748087,8473468,Eric Gryba,98
2.581462899392659,8475661,Dave Dziurzynski,42
2.270926855030367,8474683,Derek Grant,158
2.3189860047531026,8475728,Johan Larsson,117
2.3670451544758384,8474744,Sean Collins,63
2.3393187219434908,8476465,Ryan Murphy,100
2.320042249801954,8475749,Christian Thomas,75
2.3987325059413784,8475831,Philipp Grubauer,68
2.3018220227092687,8476808,Brian Flynn,119
2.369157644573541,8476292,Ondrej Palat,76
2.3287562714549774,8475161,Chris Brown,69
2.293636123580671,8476234,Keith Kinkaid,95
